id,INCIDENT,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT,PRECINCT,OFFENSE_CODE,OFFENSE_TYPE,OFFENSE_CATEGORY,MJ_RELATION_TYPE,NEIGHBORHOOD
141,2014189739,15-Apr-14,15-Apr-14,15-Apr-14,5585 E YALE AVE,3162461,1668632,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",goldsmith
142,2014617286,19-Nov-14,19-Nov-14,19-Nov-14,9888 E VASSAR DR,3177077,1669276,3,323,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",hampden
143,2013486322,8-Oct-13,9-Oct-13,9-Oct-13,3400 S ONEIDA WAY,3166538,1663587,3,323,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",hampden
144,2016648048,8-Oct-16,9-Oct-16,9-Oct-16,324 S LEYDEN ST,3164614,1684229,3,322,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",washington-virginia-vale
145,2016802332,17-Dec-16,17-Dec-16,17-Dec-16,4 S SANTA FE DR,3141148,1686225,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
146,2013371598,7-Aug-13,8-Aug-13,8-Aug-13,875 N NAVAJO ST,3139406,1691219,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",lincoln-park
147,2014271247,28-May-14,28-May-14,28-May-14,3900 E 48TH AVE,3156932,1710798,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
148,2012134110,2-Apr-12,,2-Apr-12,1150 W 5TH AVE,3140067,1689001,3,311,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",baker
149,2012397409,29-Aug-12,29-Aug-12,29-Aug-12,1133 S BANNOCK ST,3143409,1678844,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
150,2016571223,5-Sep-16,5-Sep-16,6-Sep-16,5231 N MONROE ST,3155803,1714030,2,212,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",elyria-swansea
151,2015245639,4-May-15,4-May-15,4-May-15,2193 W EVANS AVE,3137109,1672567,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
152,2016495157,5-Aug-16,5-Aug-16,5-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
153,2016294990,11-May-16,11-May-16,11-May-16,1550 N BROADWAY ST,3144340,1695281,6,621,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",north-capitol-hill
154,2015165794,25-Mar-15,25-Mar-15,26-Mar-15,734 N SHERIDAN BLVD,3125934,1690577,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
155,2013609438,17-Dec-13,17-Dec-13,19-Dec-13,1975 S BANNOCK ST,3143468,1673243,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
156,2016378931,16-Jun-16,16-Jun-16,16-Jun-16,1550 N BROADWAY ST,3144340,1695281,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-capitol-hill
157,2015321182,10-Jun-15,10-Jun-15,10-Jun-15,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
158,2014140169,16-Mar-14,16-Mar-14,19-Mar-14,7450 E JEWELL AVE,3168512,1673733,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",indian-creek
159,2012576536,13-Dec-12,13-Dec-12,14-Dec-12,414 W 43RD AVE,3142560,1707699,1,112,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",globeville
160,2015756859,30-Dec-15,30-Dec-15,31-Dec-15,4125 N ELATI ST,3142294,1706924,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
161,2016306929,17-May-16,17-May-16,17-May-16,985 S LOGAN ST,3145350,1679861,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
162,2012494708,23-Oct-12,23-Oct-12,23-Oct-12,957 S PERRY ST,3129280,1679915,4,412,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",westwood
163,2013201664,6-May-13,6-May-13,6-May-13,670 N BRYANT ST,3135477,1690054,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
164,2014593043,7-Nov-14,,7-Nov-14,1800 BLOCK W OHIO AVE,3138096,1681132,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",athmar-park
165,2013340445,21-Jul-13,21-Jul-13,22-Jul-13,870 N NAVAJO ST,3139520,1691139,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
166,201549561,26-Jan-15,26-Jan-15,26-Jan-15,4615 E COLFAX AVE,3159365,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill
167,201456445,1-Feb-14,,2-Feb-14,4945 N PEARL ST,3146045,1711810,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
168,2015405123,17-Jul-15,18-Jul-15,18-Jul-15,1240 S BANNOCK ST,3143559,1678125,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
169,20144490,2-Jan-14,3-Jan-14,3-Jan-14,2201 N QUITMAN ST,3129116,1698450,1,121,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",sloan-lake
170,2016505750,10-Aug-16,10-Aug-16,10-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
171,2012266789,19-Jun-12,19-Jun-12,19-Jun-12,4935 N PEARL ST,3146007,1711682,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
172,2013282971,22-Jun-13,,22-Jun-13,5926 E COLFAX AVE,3163489,1694951,2,222,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montclair
173,2013282971,22-Jun-13,,22-Jun-13,5926 E COLFAX AVE,3163489,1694951,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
174,201220570,16-Jan-12,,16-Jan-12,1736 N DOWNING ST,3148182,1696333,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
175,2013446019,17-Sep-13,17-Sep-13,17-Sep-13,6853 LEETSDALE DR,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
176,2013278959,19-Jun-13,20-Jun-13,20-Jun-13,2777 S COLORADO BLVD,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
177,2012479148,14-Oct-12,14-Oct-12,15-Oct-12,183 W ALAMEDA AVE,3142935,1684444,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
178,2015557911,25-Sep-15,,30-Sep-15,105 E 7TH AVE,3144669,1690249,6,623,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",capitol-hill
179,201358667,4-Feb-13,5-Feb-13,5-Feb-13,2438 LARIMER ST,3144248,1701084,6,612,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
180,2014169319,4-Apr-14,,4-Apr-14,29TH ST / CALIFORNIA ST,3147184,1701157,2,211,4801,POLICE - RESISTING ARREST,All Other Crimes,"NON-INDUSTRY",five-points
181,2014526124,4-Oct-14,4-Oct-14,4-Oct-14,1395 S ACOMA ST,3143834,1677166,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
182,2015311507,5-Jun-15,5-Jun-15,5-Jun-15,5101 E COLFAX AVE,3160761,1695051,2,222,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",south-park-hill
183,201470024,10-Feb-14,10-Feb-14,10-Feb-14,4690 N BRIGHTON BLVD,3149975,1710084,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
184,2013502371,18-Oct-13,18-Oct-13,18-Oct-13,2438 LARIMER ST,3144248,1701084,6,612,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
185,2013182955,24-Apr-13,25-Apr-13,25-Apr-13,1755 S BROADWAY ST,3144171,1674691,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
186,2015680760,21-Nov-15,21-Nov-15,21-Nov-15,2675 W 38TH AVE,3134819,1705508,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
187,2012118530,23-Mar-12,23-Mar-12,23-Mar-12,2028 E COLFAX AVE,3151143,1694813,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cheesman-park
188,2013398568,20-Aug-13,22-Aug-13,22-Aug-13,2891 S UNIVERSITY BLVD,3152040,1667351,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university
189,2015406705,19-Jul-15,,19-Jul-15,16TH ST / CALIFORNIA ST,3142790,1696716,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",cbd
190,201666719,1-Feb-16,1-Feb-16,1-Feb-16,5050 N YORK ST,3152054,1712498,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
191,2016317585,21-May-16,21-May-16,21-May-16,3888 E MEXICO AVE,3157004,1674967,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
192,2017151765,6-Mar-17,6-Mar-17,6-Mar-17,2207 N HOOKER ST,3132526,1698468,1,121,3563,DRUG - MARIJUANA CULTIVATION,Drug Offenses,"NON-INDUSTRY",sloan-lake
193,2015219242,17-Apr-15,,22-Apr-15,401 16TH ST,3143533,1696058,6,611,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",cbd
194,2014669859,18-Dec-14,,18-Dec-14,1555 CHAMPA ST,3142186,1697138,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cbd
195,2012156095,16-Apr-12,,16-Apr-12,16TH ST / STOUT ST,3142543,1696957,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cbd
196,2016329475,26-May-16,,26-May-16,1055 19TH ST,3143054,1698655,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",cbd
197,2014532265,4-Oct-14,,7-Oct-14,401 16TH ST,3143533,1696058,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cbd
198,2014234116,8-May-14,,8-May-14,910 16TH ST,3142198,1697236,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
199,2012309742,12-Jul-12,12-Jul-12,12-Jul-12,1800 LAWRENCE ST,3142358,1698631,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
200,2012220215,24-May-12,,24-May-12,1500 BLOCK N SPEER BLVD,3141059,1695095,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",cbd
201,2013616849,23-Dec-13,,23-Dec-13,16TH ST / CALIFORNIA ST,3142790,1696716,6,611,2302,THEFT - PURSE SNATCH NO FORCE,Larceny,"NON-INDUSTRY",cbd
202,2014364360,12-Jul-14,12-Jul-14,14-Jul-14,401 16TH ST,3143533,1696058,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cbd
203,2014276089,30-May-14,30-May-14,30-May-14,910 16TH ST,3142198,1697236,6,611,2601,THEFT - CONFIDENCE GAME,All Other Crimes,"NON-INDUSTRY",cbd
204,2013427243,6-Sep-13,6-Sep-13,6-Sep-13,16TH ST / CALIFORNIA ST,3142790,1696716,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cbd
205,2014576394,29-Oct-14,29-Oct-14,29-Oct-14,16TH ST / ARAPAHOE ST,3141806,1697687,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
206,2013625852,30-Dec-13,30-Dec-13,30-Dec-13,1075 S FOX ST,3142161,1679211,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
207,20142253,1-Jan-14,2-Jan-14,2-Jan-14,80 S PENNSYLVANIA ST,3145914,1685772,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",speer
208,2015200687,13-Apr-15,,13-Apr-15,1100 BLOCK E COLFAX AVE,3148028,1694838,6,623,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",capitol-hill
209,2015274152,19-May-15,19-May-15,19-May-15,2424 E 43RD AVE,3152489,1708074,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
210,201728896,14-Jan-17,14-Jan-17,14-Jan-17,505 W 40TH AVE,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
211,2016126405,28-Feb-16,28-Feb-16,28-Feb-16,1005 N FEDERAL BLVD,3133440,1692262,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
212,201664689,30-Jan-16,30-Jan-16,30-Jan-16,1800 S BROADWAY ST,3144343,1674371,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",platt-park
213,2013380708,12-Aug-13,13-Aug-13,13-Aug-13,777 N CANOSA CT,3134946,1690779,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sun-valley
214,2012154717,15-Apr-12,,15-Apr-12,1115 S BANNOCK ST,3143433,1678882,3,313,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"INDUSTRY",overland
215,2014106013,1-Mar-14,1-Mar-14,1-Mar-14,2001 S BROADWAY ST,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
216,2015439974,15-May-15,5-Jul-15,3-Aug-15,330 N FEDERAL BLVD,3133714,1688115,4,411,2605,THEFT - UNAUTH USE OF FTD,All Other Crimes,"INDUSTRY",valverde
217,20126006238,11-Aug-12,12-Aug-12,12-Aug-12,330 E COLFAX AVE,3145482,1694804,6,623,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",capitol-hill
218,2014590350,5-Nov-14,5-Nov-14,5-Nov-14,5151 N CLAY ST,3134663,1713073,1,111,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",chaffee-park
219,2012381412,18-Aug-12,,20-Aug-12,2229 BLAKE ST,3142916,1700917,6,612,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",five-points
220,2014213855,28-Apr-14,28-Apr-14,28-Apr-14,1075 S FOX ST,3142161,1679211,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
221,2013281614,21-Jun-13,21-Jun-13,21-Jun-13,20372 E 40TH PL,3210589,1706672,5,523,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
222,2015227561,26-Apr-15,26-Apr-15,26-Apr-15,4228 N YORK ST,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
223,2012307051,10-Jul-12,10-Jul-12,11-Jul-12,4040 E 8TH AVE,3157597,1690888,2,222,3599,DRUG - MAKE/SELL OTHER DRUG,Drug Offenses,"NON-INDUSTRY",hale
224,2013337377,15-Jul-13,15-Jul-13,15-Jul-13,3937 W COLFAX AVE,3129614,1694999,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-colfax
225,2014279145,30-May-14,1-Jun-14,1-Jun-14,1131 W CUSTER PL,3140612,1682762,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
226,2012318922,17-Jul-12,17-Jul-12,17-Jul-12,2511 17TH ST,3138243,1701952,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",highland
227,2015705224,3-Dec-15,3-Dec-15,4-Dec-15,855 N HUMBOLDT ST,3149127,1691257,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",cheesman-park
228,2015166508,27-Mar-15,27-Mar-15,27-Mar-15,1569 S COLORADO BLVD,3157183,1676049,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
229,2014559250,21-Oct-14,21-Oct-14,21-Oct-14,8400 BLOCK E COLFAX AVE,3171475,1694928,2,223,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",east-colfax
230,201621833,7-Jan-16,,11-Jan-16,754 S BROADWAY ST,3144320,1681252,3,312,3562,DRUG - MARIJUANA POSSESS,Drug Offenses,"INDUSTRY",washington-park-west
231,2014204602,23-Apr-14,23-Apr-14,23-Apr-14,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
232,201250713,6-Feb-12,7-Feb-12,7-Feb-12,7801 E COLFAX AVE,3169510,1695148,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax
233,2015594383,11-Oct-15,11-Oct-15,11-Oct-15,4750 N EAGLE ST,3191315,1710031,5,521,5213,WEAPON- UNLAWFUL DISCHARGE OF,Weapons Offense,"NON-INDUSTRY",montbello
234,20126003724,29-May-12,29-May-12,30-May-12,3215 E 42ND AVE,3154714,1707766,2,212,2399,THEFT - OTHER,Larceny,"INDUSTRY",elyria-swansea
235,2014443683,22-Aug-14,23-Aug-14,23-Aug-14,1325 S INCA ST,3141196,1677519,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
236,2012129224,30-Mar-12,30-Mar-12,30-Mar-12,211 N WYANDOT ST,3136608,1687712,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
237,2012181513,1-May-12,2-May-12,2-May-12,2777 S COLORADO BLVD,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
238,2012197974,11-May-12,11-May-12,11-May-12,4558 N BISCAY ST,3206229,1709567,5,523,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
239,2012166762,23-Apr-12,23-Apr-12,23-Apr-12,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
240,2013360047,1-Aug-13,2-Aug-13,2-Aug-13,E COLFAX AVE / N BROADWAY ST,3144156,1694853,6,621,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",civic-center
241,2014500267,20-Sep-14,21-Sep-14,21-Sep-14,2424 E 43RD AVE,3152489,1708074,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",elyria-swansea
242,2016405843,28-Jun-16,28-Jun-16,28-Jun-16,1995 S BROADWAY ST,3144121,1673149,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
243,2016212100,6-Apr-16,6-Apr-16,6-Apr-16,6359 E EVANS AVE,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
244,2016429055,7-Jul-16,7-Jul-16,7-Jul-16,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
245,2013581548,3-Dec-13,3-Dec-13,3-Dec-13,527 E MISSISSIPPI AVE,3145981,1679128,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
246,2016539098,24-Aug-16,24-Aug-16,24-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
247,2012179811,1-May-12,1-May-12,1-May-12,5670 E EVANS AVE,3162914,1672392,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith
248,2016585447,12-Sep-16,12-Sep-16,12-Sep-16,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
249,2015175385,31-Mar-15,31-Mar-15,31-Mar-15,760 E COLFAX AVE,3146795,1694778,6,623,1313,ASSAULT - DV,Simple Assault,"NON-INDUSTRY",capitol-hill
250,2013255937,7-Jun-13,7-Jun-13,7-Jun-13,1110 W VIRGINIA AVE,3140783,1682944,4,412,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",athmar-park
251,2013416643,1-Sep-13,1-Sep-13,1-Sep-13,1395 S ACOMA ST,3143834,1677166,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
252,2014640742,3-Dec-14,3-Dec-14,3-Dec-14,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
253,2012320730,18-Jul-12,18-Jul-12,18-Jul-12,2777 S COLORADO BLVD,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
254,2015741465,22-Dec-15,,22-Dec-15,735 W BAYAUD AVE,3141360,1685867,3,311,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",baker
255,201571370,6-Feb-15,6-Feb-15,6-Feb-15,2301 7TH ST,3136478,1699246,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",jefferson-park
256,2012272864,21-Jun-12,22-Jun-12,22-Jun-12,803 S JASON ST,3140771,1681017,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
257,2015640851,1-Nov-15,,1-Nov-15,5300 W WARREN AVE,3125308,1671232,4,421,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",harvey-park
258,2016437413,11-Jul-16,11-Jul-16,11-Jul-16,7739 E COLFAX AVE,3169284,1695129,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax
259,2012438961,21-Sep-12,21-Sep-12,21-Sep-12,1432 E 22ND AVE,3149025,1698231,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
260,2014362122,13-Jul-14,,13-Jul-14,2042 ARAPAHOE ST,3143416,1699248,6,611,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",five-points
261,2016492570,4-Aug-16,4-Aug-16,4-Aug-16,2255 S KALAMATH ST,3140478,1671429,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
262,20143809,3-Jan-14,3-Jan-14,3-Jan-14,4980 N JACKSON ST,3156644,1712023,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
263,20125001928,17-Apr-12,,17-Apr-12,155 N FEDERAL BLVD,3133487,1687235,4,411,2005,ARSON - BUSINESS,All Other Crimes,"INDUSTRY",barnum
264,2015185623,5-Apr-15,,5-Apr-15,1500 E COLFAX AVE,3149211,1694820,6,622,2399,THEFT - OTHER,Larceny,"INDUSTRY",cheesman-park
265,2016537093,9-Aug-16,,23-Aug-16,445 N FEDERAL BLVD,3133474,1688828,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",barnum
266,201314741,9-Jan-13,10-Jan-13,10-Jan-13,2324 E MLK BLVD,3152069,1702842,2,213,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",skyland
267,2016646481,9-Oct-16,,9-Oct-16,2830 N HIGH ST,3150589,1701287,2,211,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",whittier
268,2016258525,26-Apr-16,26-Apr-16,26-Apr-16,985 S LOGAN ST,3145350,1679861,3,312,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",washington-park-west
269,2016464950,23-Jul-16,23-Jul-16,23-Jul-16,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
270,2012231785,30-May-12,30-May-12,30-May-12,2568 S BROADWAY ST,3144350,1669345,3,313,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",rosedale
271,2015247779,5-May-15,5-May-15,5-May-15,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
272,2012483613,16-Oct-12,16-Oct-12,17-Oct-12,2668 W COLLEGE AVE,3135418,1668596,4,422,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",college-view-south-platte
273,20166002989,28-Mar-16,28-Mar-16,29-Mar-16,4800 N NOME ST,3181976,1711226,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello
274,2012276199,24-Jun-12,24-Jun-12,24-Jun-12,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
275,2015168475,27-Mar-15,27-Mar-15,28-Mar-15,543 N BRYANT ST,3135294,1689181,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
276,2012375040,16-Aug-12,16-Aug-12,16-Aug-12,2250 S ONEIDA ST,3166477,1671744,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith
277,2016542853,25-Aug-16,25-Aug-16,25-Aug-16,1710 N XENIA ST,3172804,1696513,2,223,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",east-colfax
278,2012269074,16-Jun-12,16-Jun-12,20-Jun-12,1338 S JASON ST,3141024,1677460,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
279,2014234452,8-May-14,8-May-14,8-May-14,4724 N EUGENE WAY,3192108,1709620,5,521,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",montbello
280,2014325855,25-Jun-14,,25-Jun-14,12365 E ALBROOK DR,3184321,1710705,5,521,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
281,2014307904,15-Jun-14,15-Jun-14,16-Jun-14,2557 31ST ST,3142942,1707412,1,112,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",globeville
282,2016270384,1-May-16,1-May-16,1-May-16,4641 N CLAYTON ST,3153334,1709812,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"NON-INDUSTRY",elyria-swansea
283,20136007616,31-Jul-13,1-Aug-13,1-Aug-13,1367 N GRAPE ST,3161721,1694115,2,222,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",hale
